2024-09-09 21:55:55,816 INFO    StreamThr :83632 [internal.py:wandb_internal():86] W&B internal server running at pid: 83632, started at: 2024-09-09 21:55:55.815246
2024-09-09 21:56:04,186 INFO    HandlerThread:83632 [handler.py:handle_request_defer():172] handle defer: 12
2024-09-09 21:56:04,187 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: defer
2024-09-09 21:56:04,187 INFO    SenderThread:83632 [sender.py:send_request_defer():610] handle sender defer: 12
2024-09-09 21:56:04,187 INFO    SenderThread:83632 [file_stream.py:finish():614] file stream finish called
2024-09-09 21:56:04,299 INFO    SenderThread:83632 [file_stream.py:finish():618] file stream finish is done
2024-09-09 21:56:04,299 INFO    SenderThread:83632 [sender.py:transition_state():614] send defer: 13
2024-09-09 21:56:04,299 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: defer
2024-09-09 21:56:04,299 INFO    HandlerThread:83632 [handler.py:handle_request_defer():172] handle defer: 13
2024-09-09 21:56:04,299 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: defer
2024-09-09 21:56:04,299 INFO    SenderThread:83632 [sender.py:send_request_defer():610] handle sender defer: 13
2024-09-09 21:56:04,299 INFO    SenderThread:83632 [sender.py:transition_state():614] send defer: 14
2024-09-09 21:56:04,299 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: defer
2024-09-09 21:56:04,299 INFO    HandlerThread:83632 [handler.py:handle_request_defer():172] handle defer: 14
2024-09-09 21:56:04,299 DEBUG   SenderThread:83632 [sender.py:send():379] send: final
2024-09-09 21:56:04,299 DEBUG   SenderThread:83632 [sender.py:send():379] send: footer
2024-09-09 21:56:04,299 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: defer
2024-09-09 21:56:04,299 INFO    SenderThread:83632 [sender.py:send_request_defer():610] handle sender defer: 14
2024-09-09 21:56:04,300 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: poll_exit
2024-09-09 21:56:04,300 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: poll_exit
2024-09-09 21:56:04,300 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: server_info
2024-09-09 21:56:04,300 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: poll_exit
2024-09-09 21:56:04,300 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: get_summary
2024-09-09 21:56:04,300 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: poll_exit
2024-09-09 21:56:04,300 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: sampled_history
2024-09-09 21:56:04,301 DEBUG   SenderThread:83632 [sender.py:send_request():406] send_request: server_info
2024-09-09 21:56:04,301 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-09 21:56:04,373 INFO    MainThread:83632 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-09-09 21:56:04,373 INFO    MainThread:83632 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-09-09 21:56:04,373 INFO    MainThread:83632 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-09-09 21:56:04,373 DEBUG   HandlerThread:83632 [handler.py:handle_request():146] handle_request: shutdown
2024-09-09 21:56:04,373 INFO    HandlerThread:83632 [handler.py:finish():866] shutting down handler
2024-09-09 21:56:05,305 INFO    WriterThread:83632 [datastore.py:close():296] close: /Users/theodorross/Library/CloudStorage/OneDrive-UiTOffice365/Documents/code/Github/genome_transformer_dev/wandb/run-20240909_215555-zcu9ujx0/run-zcu9ujx0.wandb
2024-09-09 21:56:05,378 INFO    SenderThread:83632 [sender.py:finish():1546] shutting down sender
2024-09-09 21:56:05,378 INFO    SenderThread:83632 [file_pusher.py:finish():172] shutting down file pusher
2024-09-09 21:56:05,378 INFO    SenderThread:83632 [file_pusher.py:join():178] waiting for file pusher
